ID,MachineBlk1,MachineBlk2,MachineBlk3,Synbiotics-T01_F02,Synbiotics-T01_F02_2,Synbiotics-T01_F07,Synbiotics-T01_F07_2,Synbiotics-T01_F08,Synbiotics-T01_F08_2,Synbiotics-T01_F17,Synbiotics-T01_F17_2,Synbiotics-T01_F19,Synbiotics-T01_F19_2,Synbiotics-T01_F20,Synbiotics-T01_F20_2,Synbiotics-T01_F28,Synbiotics-T01_F28_2,Synbiotics-T01_F31,Synbiotics-T01_F31_2,Synbiotics-T01_F35,Synbiotics-T01_F35_2,Synbiotics-T01_F39,Synbiotics-T01_F39_2,Control-T01_F01,Control-T01_F04,Control-T01_F05,Control-T01_F11,Control-T01_F15,Control-T01_F17,Control-T01_F23,Control-T01_F26,Control-T01_F33,Control-T01_F38,Control-T01_F01_2,Control-T01_F04_2,Control-T01_F05_2,Control-T01_F11_2,Control-T01_F15_2,Control-T01_F17_2,Control-T01_F23_2,Control-T01_F26_2,Control-T01_F33_2,Control-T01_F38_2,Probiotics-T01_F01,Probiotics-T01_F01_2,Probiotics-T01_F02,Probiotics-T01_F02_2,Probiotics-T01_F09,Probiotics-T01_F09_2,Probiotics-T01_F12,Probiotics-T01_F12_2,Probiotics-T01_F17,Probiotics-T01_F17_2,Probiotics-T01_F22,Probiotics-T01_F22_2,Probiotics-T01_F31,Probiotics-T01_F31_2,Probiotics-T01_F33,Probiotics-T01_F33_2,Probiotics-T01_F35,Probiotics-T01_F35_2,Probiotics-T01_F37,Probiotics-T01_F37_2,P_Blk_01,P_Blk_01_20190824233514,P_Blk_02,P_Blk_02_20190824132314,QC04,QC05,QC06,QC07,QC08,QC09,QC10,QC11,QC12-1,QC12-2,QC13-1,QC13-2,QC13-3
120017,0,0,0,5386340,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4102180,0,0,0
126870,0,0,0,0,0,0,0,0,0,0,0,0,0,1281250,3522180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
130647,114072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,134216,0,0,0,0,0,0,0,0,0,0,0,0,0
32289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3163670,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2290790,0,0,0,0
4754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2650230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3012500,0,0,0,0,0,0
114204,0,0,0,0,0,0,0,0,0,0,0,0,0,3274520,0,0,0,0,0,9353690,8533900,0,0,4881619,1891260,7364680,0,0,0,0,0,0,9625832,3463486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1615700,0,0,0,0,0,0,0,0,0,0,0,0,0,2350240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1757910,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72008,0,0,0,0,0,0,4518710,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4054300,0,0,0,0,0,0,8946340,0,0,0,0,0,0,7301820,0,0,3478870,0,0,0,0,0,0,0,0,0,0,0,0,0,4941100,0,0,0,0,4593240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5677410,0,0,0,7217170
8293,0,0,0,0,0,0,0,3703600,0,0,0,4719510,0,0,0,3223760,0,0,0,0,0,0,0,0,0,3201120,0,2237220,0,0,0,0,0,0,0,0,0,2092200,0,0,4940600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4342530,0,0,0
143219,0,0,0,0,0,0,0,1303570,0,0,0,0,0,0,0,0,0,0,862339,0,1001210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1218170,0,0,0,0,0,0,0,0,0,0,0,0,3009583,0,0,0,0,0,0,0,0,0,0,0,684634,0,0,0,0,0,0,0,0,0,0,0,0,0,1237790,1278910,0,0,0
80843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2151420,1918430,0
66657,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1470300,6488250,7260210,0,0,0,0,0,0,0,0,0,0,0,855874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
144948,0,0,0,0,0,0,0,0,0,0,0,0,1897220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5254620,0,973698,0,0,0,0,0,0,983218,0,0,0,2541165,555069,0,0,0,0,0,0,0,0,0,0,1129830,0,0,0,0,0,0,0,0,1897780,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4389640,5797440,0,0
86527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,730059,0,1264340,0
40496,2295600,1204520,1313730,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1534870,0,2216600,2175010,0,0,0,0,0,0,0,0,0,0,0,0,0
19326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3327510,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3316220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
106911,0,0,0,7364910,11610360,5016310,7844400,15107260,17903210,13519350,13050150,4667900,10298870,7632050,1523310,7250910,6231980,0,0,5273360,4734720,5288030,4483470,6420050,14477190,12722620,0,4715590,13554820,5942830,4347680,13245130,4883600,16021270,0,11906290,5385340,4930480,2782890,0,12820850,9353190,2565650,7519290,5366510,9552780,0,0,14075300,7567320,3813060,4157100,6530950,9548140,0,9852120,13991530,5496230,5101640,9808630,8141080,3172610,3176410,0,0,0,0,3542830,4704000,4622310,5299570,9008430,9676690,4432120,5054130,4646370,5098280,5368160,5064820,3484900
144377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1968440,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1732940,0,0,0
128194,0,74588640,29902230,15602700,0,8445680,0,0,0,9175440,0,0,19409700,8652850,21648200,26908100,0,16748300,131407900,10227500,9063580,0,0,0,42663700,0,0,134751100,90515400,0,0,0,0,0,0,0,12966500,22556400,0,16150200,0,22582700,0,0,8946660,25555080,181088200,0,19564600,37003300,0,0,23019800,19525600,11163400,8243220,17550800,0,22959300,22608200,6087760,56802400,0,2670480,0,0,13592540,0,0,0,8410960,0,15151300,9114330,20151300,0,84071590,24975400,18009900,18328900
55401,0,0,0,23988700,30270700,0,10554500,34364100,0,0,13568400,29684900,14710200,3046250,0,18158520,19393540,5160490,10979940,0,4650400,61619000,76339900,11680380,7006760,19846600,17372500,54648300,31463800,18922610,24933960,14765700,12346070,5733390,8523390,16850620,33595360,61761000,6298890,11753920,9549100,14047800,4330600,4468270,0,10205700,13030100,4090520,11734500,8736230,14216100,16194270,0,4829610,5695020,5318890,6082070,8832820,7689380,13218480,23092100,0,0,0,0,0,0,7642260,20235880,23064300,18721610,22162880,13486870,6058840,7882030,17837130,8843660,20438150,10251000,8401250
118668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23787000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26231700,0,0,0,0,0,0,11664800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90828,0,0,0,0,0,0,0,0,0,18956600,0,0,0,0,18216200,0,0,22755300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
143957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3216790,0,0,0,2555330,0,0,0,0,2161950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
114631,0,0,0,0,0,0,0,0,0,594486000,289806000,0,227454000,0,0,0,0,0,0,0,0,0,0,89811000,114060800,62145000,83587200,90365700,36169800,71536500,291869000,120552300,0,26420600,57301400,122608000,49942400,121576000,0,0,112771000,0,33510000,392598000,0,239868000,0,0,0,0,357283000,0,0,340649000,0,0,161259000,0,195668000,802141000,471350000,0,261007000,0,0,0,0,0,192179000,0,261509000,20332400,0,168090000,0,268307000,0,0,0,0
81134,0,0,0,8359900,6793970,6297980,6706280,0,0,6047090,5992970,6773420,6005920,0,0,5686300,6407480,3810950,4739100,0,0,6850360,0,6500240,6113810,0,0,8514910,0,10824200,9547540,10681600,0,6722110,5964260,0,7990090,8757540,0,0,8755800,10326400,0,0,8264570,0,0,0,0,0,0,0,0,0,0,0,0,0,6578740,0,0,0,0,0,0,0,0,0,10013300,0,0,0,0,0,0,0,0,0,0,7807350
107648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1169330,0,0,0,0,0,0,0,2340800,1446750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1848590,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
145304,0,0,0,3413981,3098688,1888909,3793640,3185260,7113944,8508540,5654383,3606311,1162820,0,0,1347522,1877677,1148780,1058390,1260104,1602445,3822437,1387312,2462957,2830421,9505058,1602370,3166117,2874909,3846526,3928326,4078110,3307715,2676224,726810,4964240,2150670,5508090,3926699,0,2153279,4623590,1031300,669905,71821246,0,0,0,4227354,2656950,2446680,3655965,5332571,1316151,2130021,2026963,3258570,1693486,1820782,1838217,6848070,2821652,2714178,0,0,0,0,2490780,4987566,3632384,2847600,1791476,2342589,3149199,1298009,1914406,1695101,2860331,2176156,6062905
100880,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7325860,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
89098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3317010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2638270,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104067,0,0,0,9798670,0,8347020,6763610,13396700,13628700,12546900,0,9407900,0,0,0,0,0,0,0,0,0,0,4212040,6497640,8691940,0,0,0,7078030,0,0,0,5821030,0,5330110,0,0,12116200,0,0,0,0,0,0,0,0,0,0,9409200,7343590,0,13048800,10441900,6784440,0,0,7951290,0,0,0,0,0,0,0,0,0,0,0,10475800,12460100,0,0,0,0,0,0,0,10096800,7914440,0
111780,177651,0,1133400,8979230,5545270,31973210,44945600,0,0,160065800,8009860,0,58751650,61319700,28408800,0,0,39067500,45800470,91562430,28295950,50825350,55954740,6050570,5962660,73198620,9709940,0,0,3728070,63308890,0,41598640,31632210,75370460,86972380,45023210,0,2094250,2845400,41910720,0,80174510,82531470,116424540,38621280,4225940,8193970,5912990,29968760,177997930,8625760,7776660,46087530,24270240,4094760,39651620,25797090,2623370,47244470,69431180,22107930,35094320,0,0,0,0,134025440,37909410,16548970,34095630,135633900,38504530,86530940,136864270,43134710,15692590,25405040,37985160,29810850
23689,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,756505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,657998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
129591,0,0,0,0,0,32835000,0,0,0,0,0,0,49685900,44973500,0,0,0,0,0,0,0,0,0,0,0,217593100,18568600,0,0,54610300,0,0,28955900,31370600,0,0,0,0,0,0,0,0,30114000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49680200,0,0,0,0,0,0,0,0,70597400,0,52295000
8029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1678880,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2089770,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29041,0,0,0,0,0,0,0,3138280,10077130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21490,0,0,0,519535,0,0,0,0,0,0,0,0,0,0,0,0,781328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94617,0,0,0,0,0,0,0,0,0,1441690,1439120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7943,0,0,0,0,0,0,0,0,0,0,5064360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6068060,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
116047,0,0,0,0,0,0,0,0,0,0,0,0,0,27640650,28714800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57338,698103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1054530,0,0,1377150,0,0,0,0,0,0,0,0,0,0,0,0,0
86652,0,0,0,0,0,0,0,0,780365,3836700,0,0,0,116928359,160738904,0,0,2658270,5276889,0,0,0,0,3850500,0,0,5293040,0,0,6307950,0,0,16252900,1487650,5806972,4206220,0,0,847274,3243300,4833850,0,40148170,28130500,93205460,26798650,7172477,0,8168900,0,2813930,0,2986640,17425770,26844370,0,1740300,26761630,3890020,57546420,59555380,0,0,0,0,0,0,46263.6,0,0,0,0,0,0,0,0,0,3406420,0,0
51871,0,0,0,21513180,17742030,6591820,0,12666890,0,9413930,26605320,4352200,5141570,0,0,0,0,0,0,0,0,5632960,8318580,0,2762890,15761770,0,11070890,0,18326240,13854430,0,0,8450130,0,3329590,7846340,11917400,4595340,0,0,3919450,0,0,0,4062540,0,0,0,0,3856020,5364910,17311560,7653520,0,4700340,0,0,2156760,5528040,10421820,0,4257330,0,0,0,0,0,5251820,5381650,0,0,2661820,8577940,0,0,0,4055610,4667750,4310080
29153,0,0,0,0,0,0,0,0,0,0,1617120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2732680,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
81095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2907960,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2307840,3252830,1605630,1870300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6422,0,0,0,84679.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54655.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
66413,0,0,0,0,0,0,0,3331170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2873770,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
127196,0,0,0,0,0,0,0,0,0,0,0,2021810,0,0,0,0,0,0,0,1193430,1406880,0,0,0,0,3975850,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3304510,0,2760130,3899290,0,3808760,0,0,2395420,0,0,0,0,0,0,0,0,0,0,0,2514760,1813580,1936650,0,0,0,0,0,0,0,0,0
18980,0,0,0,0,0,1753460,1774900,0,0,0,3256880,0,0,0,0,2199740,1930410,0,0,0,0,0,2429880,4192760,0,0,4361290,0,0,0,0,0,2270530,2630270,0,0,0,0,0,0,0,2338990,0,0,0,0,0,0,2683050,0,0,0,0,0,0,0,4250130,0,0,3606830,0,2781340,0,0,0,0,0,0,0,5762580,0,1948930,0,2793820,0,0,1905840,0,0,0
103753,0,0,0,51142000,54215300,45413000,23526800,31229000,54537000,68308400,48005200,44561300,55270400,13449000,31241300,59203300,93247900,19068940,18326020,48096600,46704200,51178300,50242900,51670700,51956600,50172600,34181800,49234600,84508800,73947000,42753300,27420200,39955700,51677300,36166030,35501700,21867500,53897400,35128980,5718900,55960800,22111600,25341700,45721500,57193900,28943000,23737750,5239840,68861500,59025800,40201400,49810500,75909800,33896600,33128820,27558000,16777500,40489200,21303350,46810700,61296600,58497400,41765200,0,0,0,0,48299000,46480400,51246400,40816800,59077030,48101100,45282300,27927100,35780900,57207700,63927700,61530900,19455000
38454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2641940,0,0,0,0,0,0,0,0,0,0,0,3237850,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
117497,0,0,0,0,0,3130150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2189120,0,0,0,0,0,0,0,0,6481040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2764890,0,0,3964980,3058310,4844720,2937750,0,3481150,0,0,4037940,0,0,0,0,0,0,0,0,0,0,0,0,4259550,0,0,3416290,3984110,0,0,0
150272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2089338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
96954,0,0,0,0,0,0,0,3282850,0,0,0,0,0,0,0,0,0,0,0,11935400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3680110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1552230,0,0,0,0,0,0,0,5812180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2322550,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2985630,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
87236,0,0,0,0,0,0,0,0,0,4401210,5516320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5879230,0,0,173348800,0,0,0,0,0,0,1717740,0,0,160622600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,979940,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2987590,0,0,0,0,0,3486780,0,0,0,0,0,0,0,0,0
144863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5802368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65741,0,0,0,0,0,0,0,0,0,2003930,0,0,0,0,0,0,0,0,0,0,0,0,0,2295380,0,0,1549490,0,0,0,0,3540650,0,1409850,0,0,1785220,0,2449640,0,0,0,1906330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1221510,0,0,0,0,0
88895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4254760,3198480,3256870,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1297,0,0,0,0,0,0,0,0,0,0,6544470,0,0,0,6636130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6254630,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6349700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65081,0,0,0,3239470,0,0,0,4783530,4934020,3673090,2463860,8560830,0,0,0,0,3317190,0,0,3162970,0,0,0,0,0,0,0,0,0,5178990,0,0,0,1176250,0,0,0,3296930,0,0,0,0,0,0,0,0,0,0,2521380,3673180,0,0,0,0,0,0,0,0,0,0,0,2708910,2962850,0,0,0,0,0,3287990,0,0,0,3502740,1069420,0,0,0,0,0,0
82952,0,0,0,9350770,0,0,10225900,0,0,0,0,10069600,0,0,0,10038700,14778300,0,0,0,0,0,10903300,0,0,0,0,0,0,0,0,10451400,0,0,0,0,0,9803750,0,0,6110690,10227300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54616,0,0,0,27981700,21178420,0,0,12656300,0,12681100,25329100,9581200,0,0,0,0,9312440,0,18138000,10203700,12899900,15839100,0,10167300,0,0,0,10969300,10721600,0,0,0,0,0,0,0,0,13059800,0,0,0,7942670,0,0,0,0,0,0,11689100,8230000,26243340,0,0,0,13612100,0,0,0,0,0,56929900,0,0,0,0,0,0,6886620,11077200,16173700,0,5492940,7304100,0,4519090,10649600,0,0,10765300,0
33879,0,0,0,0,0,0,0,0,0,0,0,0,0,34844700,5081270,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
124301,0,1373143,1540363,14933240,11853670,9317050,11218120,17645960,17019270,8318010,25416530,9098550,6064310,1003360,2781540,9757290,10095510,2806470,2606720,4179670,5335610,10664150,11549030,3495110,10674250,27118020,16604590,24673590,16353330,9461550,19422360,12257300,8270610,11522990,8549590,7811190,11960440,9836700,9067830,3967150,8912240,9396900,5079340,3178980,6233640,1970240,3501030,8574950,7988240,8625340,17508270,7773670,9099710,6005370,0,5888240,4175000,3728170,5849390,7595340,9104360,12634520,4771280,0,0,0,0,7890480,8035650,8433860,6458610,5357530,6231390,3952500,7416060,3851860,6450270,4920420,7103950,17867640
27565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3493690,0,0,0,0,0,0,0,0,0,0,0,0,0,2031750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2336130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5219780,0,0,0,0,2728210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8021930,0,0,0,4340440,2053160,0,0,0,0,0,0,6286810,0,2061190,0,0,0,0,0,0,0,3635620,0,0,0,0,0,0,6668300,0,0,0,0,0,2746750,2053170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
